"_id",Action,Indie,Simulation,Adventure,RPG,Racing,Nudity,Strategy,Free to Play,Sports,Casual,Design & Illustration,Web Publishing,Massively Multiplayer,Violent,Gore,Early Access,Sexual Content,Utilities,Animation & Modeling,Video Production,Education,Software Training,Audio Production,Photo Editing,Documentary,Episodic,Short,Movie,Tutorial,Accounting,360 Video
769,40,9,2,9,15,0,0,1,5,1,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,2,1,1,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,113,34,20,0,2,0,0,62,2,0,0,0,0,0,2,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,26,26,11,12,13,0,2,7,0,0,3,2,0,2,6,3,5,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0
1281,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,81,69,9,46,20,1,2,38,5,2,13,1,0,34,19,15,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1282,0,8,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,3,4,1,5,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,9,10,1,3,12,0,0,12,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,37,17,3,9,3,9,1,0,3,10,5,5,0,7,8,3,8,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
960,2,10,9,1,0,0,0,4,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,17,0,0,13,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,5,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,8,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,15,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,9,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,13,8,0,13,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,25,6,0,6,6,0,5,0,24,0,0,0,0,7,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,12,4,14,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,3,5,11,1,1,4,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,40,19,3,10,9,0,0,6,3,0,6,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
186,5,4,1,5,0,0,0,6,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,8,4,0,6,2,1,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1,1,0,1,2,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,125,127,37,77,78,62,21,60,3,62,1,0,0,26,30,24,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,41,23,2,11,0,13,0,6,5,14,3,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,4,5,1,0,4,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,31,10,5,16,3,0,3,6,1,0,3,1,1,12,14,2,3,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0
1295,21,55,1,22,22,0,21,2,55,0,34,0,0,21,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,92,15,1,19,6,0,0,0,0,0,3,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,5,7,4,8,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,78,66,75,38,60,0,0,73,1,0,2,0,0,0,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,12,16,7,13,3,0,0,3,2,1,3,0,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,19,9,0,1,3,0,0,42,42,0,42,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,177,25,0,1,0,4,0,0,21,4,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,44,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2,7,3,2,13,0,0,12,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,73,71,11,43,39,37,32,11,0,37,0,0,0,3,11,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,11,13,7,7,7,2,1,8,3,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,7,12,4,2,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,23,0,0,0,1,0,0,0,23,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,3,0,0,3,19,0,3,3,0,0,0,0,0,19,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,42,19,6,23,5,3,2,15,0,3,0,0,0,14,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,23,16,0,2,1,14,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,5,2,1,1,0,3,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,27,16,1,15,5,2,1,4,1,2,5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1309,31,16,5,20,14,0,3,2,1,0,1,3,0,9,3,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1310,7,6,4,8,6,0,3,6,0,0,1,2,0,2,1,1,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
665,18,3,1,8,3,0,2,1,1,0,1,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,38,7,1,31,31,0,0,39,24,0,24,0,0,0,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,2,4,0,3,11,0,0,10,10,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,16,7,4,8,9,0,2,1,3,2,4,5,1,4,2,0,5,1,2,4,4,0,0,1,1,0,0,0,0,0,0,0
5,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,246,246,0,246,246,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,44,21,0,38,17,0,0,0,1,0,1,0,0,15,0,0,1,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0
476,1,8,1,9,21,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,59,7,2,3,15,0,0,2,1,0,0,2,0,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,17,11,7,5,17,3,2,11,2,3,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,11,4,0,1,0,1,0,0,0,3,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1319,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,7,3,0,4,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,4,4,0,0,1,3,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,9,0,0,6,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,20,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,15,4,1,5,8,0,0,0,8,0,0,0,0,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,15,1,0,12,1,0,0,0,0,0,1,0,0,11,11,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
457,7,5,1,2,3,0,1,0,7,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,6,0,0,1,8,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,339,88,0,93,32,87,18,0,0,88,3,6,0,55,60,7,12,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
309,96,4,1,38,0,0,0,0,29,0,0,0,0,38,38,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,0,0,0,1,0,0,0,0,0,0,45,0,0,0,0,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
1324,15,1,16,14,10,0,0,9,9,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,141,200,5,45,1,95,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,16,1,0,8,12,0,0,0,8,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,1,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,35,14,7,13,11,2,1,11,26,2,3,0,1,12,4,0,14,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1327,34,4,1,29,2,2,0,0,0,1,1,2,0,25,25,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1328,136,84,64,23,39,0,0,43,90,0,12,0,0,23,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,7,11,4,2,7,0,0,5,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
69,46,1,1,28,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,3,1,13,3,0,6,0,1,0,13,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,128,15,1,68,2,0,0,16,1,0,11,4,0,64,66,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1329,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,15,12,7,5,9,5,2,2,1,5,0,0,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,8,15,14,3,10,0,0,17,4,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,72,89,68,48,72,0,13,53,1,1,13,0,0,0,13,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,7,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,198,269,37,126,58,10,1,66,6,11,113,0,0,4,12,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,4,1,1,4,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,3,13,43,2,11,0,1,45,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,7,5,4,7,6,0,0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,80,24,0,47,11,21,0,0,0,21,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,5,1,0,0,4,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,57,0,4,10,0,0,0,0,4,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,27,1,0,0,3,0,0,2,9,0,0,6,0,3,0,0,9,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
901,18,1,4,14,1,0,1,6,0,0,0,0,0,7,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,6,8,0,6,5,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,13,8,8,2,0,0,0,9,1,0,1,0,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,5,8,17,4,0,4,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,20,11,10,7,7,0,0,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,18,19,1,12,19,0,0,18,2,0,0,7,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1338,0,0,0,0,53,0,53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,19,40,26,14,40,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,14,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,27,6,6,19,6,0,0,6,6,0,3,0,0,8,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,117,7,0,102,0,6,0,0,0,6,0,0,0,101,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,8,1,0,4,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1341,59,0,1,59,0,0,0,1,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,4,10,0,6,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,29,109,0,0,119,0,0,119,228,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,28,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,24,16,5,9,4,7,0,10,8,6,4,0,0,7,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,75,17,1,52,10,2,2,1,0,5,3,0,0,50,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,3,10,7,7,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,396,267,40,141,51,199,1,17,6,197,32,0,0,128,79,0,28,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
595,4,0,0,1,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,9,17,8,5,9,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,18,3,1,6,0,0,0,1,2,0,1,0,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2,5,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,7,5,0,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,6,5,2,2,3,0,0,2,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,2,3,2,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,4,0,2,2,3,1,1,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,13,8,0,20,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,11,1,1,11,13,0,0,2,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,55,48,1,15,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1349,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,53,3,8,33,8,0,1,6,0,0,1,4,0,32,32,1,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1351,8,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,6,1,0,3,1,1,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,33,8,5,14,6,0,0,6,1,0,3,0,0,10,21,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4,4,1,3,2,1,0,0,1,1,3,2,0,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1353,8,0,0,4,0,0,0,4,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,17,53,80,0,1,0,0,87,4,0,0,0,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,41,2,0,1,57,0,0,0,24,0,1,0,0,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,21,8,0,13,9,0,1,0,3,0,0,0,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12,27,4,11,5,6,0,4,0,14,14,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,57,49,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,14,0,2,9,1,0,0,0,2,2,9,17,0,2,0,0,19,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
919,4,2,2,4,2,0,0,2,1,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,86,73,8,21,27,54,3,34,0,55,1,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,38,39,4,4,4,35,4,3,1,35,0,0,0,3,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,48,29,0,44,29,0,27,1,28,0,1,0,0,45,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,30,19,9,8,5,0,1,5,12,0,0,0,0,12,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,41,82,73,38,4,0,1,3,0,3,6,0,0,25,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,28,33,0,4,1,21,0,5,0,29,9,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,65,6,1,2,14,0,0,0,0,0,0,0,0,0,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,18,0,0,0,0,0,0,0,18,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,47,0,0,27,14,0,0,0,0,0,0,1,0,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1358,123,16,2,0,3,10,0,2,109,0,0,0,0,0,109,0,10,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0
1359,49,11,3,25,11,0,10,2,1,0,0,0,0,10,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,21,2,0,5,1,0,0,0,17,1,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,6,21,2,15,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,8,3,0,7,1,1,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,9,13,10,13,13,0,0,12,15,0,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,26,1,0,10,1,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,54,1,1,53,2,0,0,0,0,0,2,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,6,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,10,0,0,2,2,0,0,0,0,0,0,1,0,2,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1364,127,7,2,79,5,0,4,1,0,0,0,20,0,67,66,0,26,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
1365,3,3,1,2,1,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,4,1,15,1,3,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,32,19,15,11,1,14,0,2,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,2,1,0,1,0,1,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,0,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,13,2,1,4,1,0,1,1,5,0,0,0,0,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,16,25,25,16,20,0,9,29,9,1,5,0,0,12,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,14,5,8,5,3,0,1,5,0,2,2,1,0,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
406,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,81,0,0,47,50,0,3,47,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,8,0,0,1,8,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,18,16,10,9,11,0,1,7,0,7,8,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,13,0,0,5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
