"_id",Single-player,Multi-player,Valve Anti-Cheat enabled,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Includes Source SDK,Commentary available,Cross-Platform Multiplayer,Stats,Co-op,Steam Workshop,Includes level editor,Full controller support,Steam Leaderboards,Online Multi-Player,Online Co-op,Shared/Split Screen,Local Multi-Player,Local Co-op,Mods,MMO,In-App Purchases,VR Support,Downloadable Content,Native Steam Controller Support,Steam Turn Notifications,Game demo,SteamVR Collectibles,Mods (require HL2)
1472,4264,4565,0,4034,3804,0,259,3574,0,0,3676,866,2629,3571,2399,2725,29,3265,2399,2399,2399,2399,0,0,230,0,0,0,0,0,0,0
1473,109,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,0,6300,6014,4808,4808,0,0,0,0,0,1324,4492,0,5846,30,4522,0,0,0,0,0,0,0,1324,5816,0,0,0,0,0,0,0
1474,65,0,0,65,65,0,0,65,0,0,0,0,65,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,592,592,585,592,592,585,0,592,0,0,585,0,592,585,585,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,801,1597,332,1078,1078,0,620,729,0,0,21,236,67,332,252,453,156,1370,67,121,121,121,0,0,1278,0,0,0,0,0,0,0
275,7319,2653,293,3759,3974,214,2072,3983,0,0,234,549,3463,803,794,2817,541,10,10,0,0,0,0,1882,8,0,0,0,0,0,0,0
88,3323,3258,0,171,3323,0,3217,65,0,0,0,0,3258,65,0,106,0,0,106,0,0,0,0,0,3258,0,0,0,0,0,0,0
821,4106,7793,4543,6184,6019,692,694,3059,374,319,2798,2995,3016,5377,1630,3778,346,2291,690,368,891,70,0,1959,5053,339,0,0,0,0,0,0
23,1262,3982,2358,2309,3193,30,1465,715,0,0,18,2007,125,1063,34,2169,48,2436,34,0,30,30,0,0,1114,0,0,0,0,0,0,0
644,1171,2,0,1169,1169,787,0,1171,0,0,0,0,0,0,0,1169,92,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
870,6053,16348,2358,2707,7016,847,5212,3284,6,0,427,5084,4539,1364,693,1441,847,10385,458,0,452,452,98,4469,7959,0,0,0,0,0,0,0
365,1392,4816,2512,4011,4011,25,1499,25,0,0,25,2487,25,3879,1392,2487,0,2304,0,0,0,0,0,2172,4791,0,0,0,0,0,0,0
296,136,70,0,102,102,0,0,102,0,0,70,70,102,104,0,136,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
1476,0,1568,1335,1335,1335,0,0,0,0,0,0,1335,0,1335,0,1335,0,233,0,0,0,0,0,0,1568,0,0,0,0,0,0,0
1477,69,101,32,32,32,0,69,0,0,0,0,32,0,101,69,32,0,0,0,0,0,0,0,0,32,69,0,0,0,0,0,0
1478,576,1155,0,576,576,74,0,554,0,0,8,653,472,82,546,22,74,1051,472,0,472,472,0,0,0,0,0,0,0,0,0,0
400,0,340,340,340,340,0,0,0,0,0,0,340,0,340,0,340,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0
626,10038,3097,1174,10910,8951,188,361,2755,11,0,492,985,313,8755,863,2730,0,388,110,1725,254,0,0,40,1007,0,0,0,0,0,0,0
1479,2177,858,582,2177,1595,0,1326,2136,0,0,235,0,2125,810,226,810,582,226,226,808,226,226,0,0,9,0,0,0,0,0,0,0
1480,2155,4679,467,2126,2080,4,1067,1338,0,2,1450,2566,1607,1383,224,1700,193,2060,235,1344,477,165,0,70,869,0,0,0,0,0,0,0
319,111,0,0,111,111,101,10,111,0,101,0,101,101,111,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1073,15,0,57,42,0,57,57,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,1285,4732,615,185,1420,0,1270,50,0,0,493,2866,1235,678,83,102,0,2922,20,5,5,0,0,493,2003,20,0,0,0,0,0,0
373,43,0,0,2,43,0,2,43,0,0,2,2,0,43,2,41,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
520,224,232,88,336,199,0,2,25,0,0,49,253,24,90,24,99,47,178,130,0,0,0,0,154,431,23,0,0,47,0,0,0
851,2594,2597,0,2608,33,0,0,2594,0,0,2583,25,16,19,2586,0,0,2586,0,0,2575,0,0,0,0,0,0,0,0,0,0,0
381,0,431,431,431,431,0,0,0,0,0,0,431,0,431,0,431,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0
249,27,1634,258,258,258,0,0,27,0,0,0,1607,0,258,0,258,0,1376,0,0,0,0,0,0,285,0,0,0,0,0,0,0
1481,4152,4209,544,4541,3508,1834,114,4535,544,544,1877,559,2887,198,15,2054,559,1066,1066,1290,0,0,0,0,389,0,0,0,0,0,0,0
469,999,698,20,520,965,99,348,519,20,99,132,99,777,231,79,651,21,199,199,37,21,37,0,0,347,0,0,0,0,0,0,0
844,1105,448,448,1505,1505,0,14,1057,0,0,0,400,48,448,48,1308,0,48,48,0,0,0,0,0,1308,0,0,0,0,0,0,0
151,306,558,133,295,159,0,100,114,0,0,0,549,10,49,0,134,61,593,84,0,0,0,0,0,39,0,0,0,0,0,0,0
1482,222,222,0,222,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,3788,2057,857,3774,2410,167,1175,1313,0,0,192,2,1051,1679,706,2354,693,22,21,16,0,0,0,34,68,250,0,0,0,0,0,0
568,2583,2407,115,2771,618,33,364,430,0,0,66,115,66,450,283,2268,0,0,0,33,0,0,0,0,82,0,0,0,0,0,0,0
1484,31,53,22,53,32,0,0,31,0,0,0,22,0,22,0,43,0,0,0,21,0,0,0,0,22,0,0,0,0,0,0,0
525,61,61,61,61,61,0,0,0,0,0,0,0,61,61,61,61,0,61,61,0,0,0,0,0,61,0,0,0,0,0,0,0
894,1064,20229,15996,17060,16138,0,142,1064,0,0,0,20087,142,15996,0,16918,0,4091,0,0,0,0,0,0,15996,0,0,0,0,0,0,0
521,3930,7043,1104,4525,4786,110,823,1687,0,0,530,6628,539,1767,602,2946,343,5686,184,588,65,216,0,0,996,0,0,0,0,0,0,0
695,113,0,0,113,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,8748,6861,174,8919,8074,513,1658,5127,113,113,1784,926,5781,3531,2311,5507,900,4066,4345,1169,709,461,0,174,1420,450,0,0,0,0,193,0
503,771,1587,1571,2342,1895,0,0,308,0,0,447,2018,308,1587,0,1879,0,447,0,0,0,0,0,0,1571,0,0,0,0,0,0,0
1485,35,541,0,0,35,0,0,0,0,0,35,506,35,35,0,35,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,692,68,65,689,692,0,3,689,0,0,0,65,68,0,0,624,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
484,56,387,361,417,417,0,0,56,0,0,0,387,0,361,0,417,0,26,0,0,0,0,0,0,361,0,0,0,0,0,0,0
591,606,545,0,581,929,0,514,580,0,0,358,360,545,358,1,380,46,0,0,360,2,2,0,326,25,0,0,0,0,0,0,0
53,0,6930,1950,1950,1950,0,0,0,0,0,0,6930,0,1950,0,1950,0,4980,0,0,0,0,0,0,1950,0,0,0,0,0,0,0
723,855,1241,115,463,1176,0,880,0,0,0,0,115,790,115,169,192,0,102,12,0,0,0,0,169,1007,0,0,0,0,0,0,0
1486,3852,3375,0,2787,3545,0,1082,1201,0,0,590,0,1179,1260,149,16,225,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0
397,581,291,116,323,489,105,0,170,0,105,0,105,378,239,105,286,116,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0,90,42,42,42,0,0,0,0,0,0,90,0,42,0,42,0,48,0,0,0,0,0,0,42,0,0,0,0,0,0,0
804,813,777,471,1062,968,0,182,354,0,0,276,747,528,747,285,564,63,141,174,213,0,0,0,119,291,9,0,0,0,0,0,0
1487,9,1045,101,1036,1045,0,935,0,0,0,101,0,110,110,101,101,0,944,9,0,0,0,0,9,944,0,0,0,0,0,0,0
1488,1629,829,29,683,682,29,430,918,0,0,214,36,730,375,214,601,88,50,62,50,62,50,0,0,139,0,0,0,0,0,0,0
142,1918,2780,642,2508,2057,0,488,604,0,0,185,1189,1430,792,0,1815,0,711,72,0,72,72,0,0,662,0,0,0,0,0,0,0
27,3744,3744,1173,3744,2608,0,0,1527,0,0,1435,1435,2608,2608,0,3652,1265,92,0,1435,0,0,0,0,0,0,0,0,0,0,0,0
734,97,1,0,96,1,91,0,96,0,0,0,0,1,6,5,97,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
1489,508,648,0,504,118,0,0,431,0,0,334,148,58,43,334,211,21,557,56,77,411,56,0,0,0,2,0,0,0,0,0,0
884,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7277,0,0,0,0,0,0,0,0
82,7923,7680,0,4658,3508,0,0,4448,0,0,0,0,0,4625,0,33,4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,158,158,0,150,157,0,0,0,0,0,1,0,157,7,0,151,0,8,157,0,0,0,0,7,157,0,0,0,0,0,0,0
729,944,2,0,942,940,0,2,766,0,0,0,0,0,0,0,942,265,0,0,759,265,759,0,0,0,0,0,0,0,0,0,0
124,13226,22397,3828,16171,14591,11223,216,11248,37,37,547,20083,633,14495,11211,4951,10678,6135,38,0,0,0,0,14,3285,0,0,0,0,0,0,0
180,0,1237,185,436,641,0,0,0,0,0,0,1032,0,436,251,185,0,847,0,0,0,0,0,205,185,0,0,0,0,0,0,0
182,2225,1283,228,1499,1493,0,1295,694,0,0,417,234,1491,1180,588,794,0,297,657,291,297,297,0,186,468,186,0,0,0,0,0,0
1490,778,735,16,709,773,54,0,221,0,54,568,54,606,622,54,123,0,483,483,0,0,0,0,16,16,0,0,0,0,0,0,0
881,887,274,30,463,667,0,47,398,0,0,190,332,209,277,73,320,149,9,0,190,0,0,0,0,23,0,0,0,0,0,0,0
130,908,620,0,908,667,0,2,893,0,0,446,78,0,463,0,229,15,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,1653,1624,528,1059,1653,649,335,683,235,235,448,541,524,683,79,276,41,265,0,0,0,0,0,0,335,0,0,0,0,0,0,0
22,1814,11828,0,1723,1744,0,0,1653,0,0,161,10154,1744,91,0,1744,0,11807,1653,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,308,42,0,308,308,0,56,308,0,0,0,0,0,0,0,252,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,237,237,0,237,237,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,8839,3625,0,7814,7672,24,4762,6960,0,24,721,24,3649,2441,1094,3618,6,2760,2679,493,493,412,0,944,0,954,0,0,0,0,0,0
1495,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1496,77,7792,479,556,555,0,76,76,0,0,0,7792,0,555,0,480,0,7313,0,0,0,0,0,0,479,0,0,0,0,0,0,0
158,1238,9602,1489,2065,1503,0,592,214,0,0,0,8242,104,1503,104,1941,27,6895,0,0,0,0,0,572,2023,0,0,0,0,0,0,0
1497,14583,13114,4807,13386,14969,4171,2180,12760,220,220,7273,1215,7091,10436,5856,3741,915,2174,2534,129,0,0,0,0,959,0,0,0,0,0,0,0
485,2089,50,0,1870,2038,1530,2038,340,0,0,0,0,50,290,290,50,50,268,50,0,0,0,0,50,1748,0,0,0,0,0,0,0
1498,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,9383,4701,105,7688,8265,570,950,5960,0,0,2920,352,3734,3973,444,2281,1598,709,709,377,0,263,0,72,0,379,0,0,0,0,0,0
1500,1145,694,0,1145,504,219,271,627,0,0,0,694,0,0,0,874,0,694,0,0,0,0,0,0,219,0,0,0,0,0,0,0
607,580,690,74,654,654,0,0,0,0,0,0,110,580,74,0,74,0,616,0,0,0,0,0,580,654,0,0,0,0,0,0,0
608,225,570,205,386,258,0,3,168,0,0,126,442,0,218,126,256,29,363,38,0,126,0,0,0,216,0,0,0,0,0,0,0
624,225,660,0,0,225,0,225,0,0,0,18,417,243,0,0,0,0,435,18,0,0,0,0,18,225,0,0,0,0,0,18,0
73,1758,2840,395,1961,629,129,0,1734,129,129,25,1045,1728,420,266,1752,1308,2193,1308,25,0,0,0,1308,6,0,0,0,0,0,0,0
178,5790,3143,234,4543,3237,260,665,3205,0,78,479,377,2766,1302,913,3459,122,84,290,111,24,0,0,0,190,0,0,0,0,0,0,0
412,265,4271,3573,3838,3778,0,0,205,0,0,205,4211,205,3778,0,3838,0,433,0,205,0,0,0,0,3573,0,0,0,0,0,0,0
393,915,1078,633,1355,930,75,185,295,0,0,80,554,258,625,80,1202,79,9,0,9,9,2,0,0,650,227,0,0,0,0,0,0
1501,37,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,462,1114,239,432,337,72,219,96,60,60,28,808,275,397,107,211,120,780,0,0,0,0,0,28,149,0,0,0,0,0,0,0
203,2205,1867,411,2093,1854,133,1916,1658,608,5,1,1170,895,1010,1149,869,135,1459,930,39,10,49,0,95,597,148,0,0,0,0,0,0
388,0,51,51,51,51,0,0,0,0,0,0,51,0,51,0,51,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
1502,0,9630,78,2,2,0,0,0,0,0,76,9554,0,78,0,2,0,9552,0,0,0,0,0,76,78,0,0,0,0,0,0,0
1503,823,137,0,99,99,0,50,589,0,0,0,0,135,0,0,99,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
969,1824,1662,0,2121,718,0,395,618,0,0,199,221,414,554,509,1552,176,587,310,127,23,0,0,0,11,0,0,0,0,0,0,0
778,119,119,0,119,119,0,0,119,0,0,119,119,119,119,0,119,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0
1504,17,771,771,372,362,0,0,7,0,0,416,355,0,771,0,362,0,0,0,0,0,0,0,416,771,0,0,0,0,0,0,0
513,0,113,0,0,0,0,113,0,0,0,113,0,0,0,0,0,0,113,0,0,0,0,0,0,113,0,0,0,0,0,0,0
1505,0,1045,0,0,0,0,482,0,0,0,0,563,0,0,0,0,0,1045,0,482,482,0,0,0,0,0,0,0,0,0,0,0
1506,683,658,42,1010,1020,0,116,569,0,0,14,10,164,496,390,281,3,369,60,3,3,0,0,0,348,0,0,0,0,0,0,0
323,2448,3290,2937,4135,3839,1044,1248,1716,0,0,1395,1626,1109,4042,2412,1628,300,311,14,312,283,12,0,77,1622,271,0,0,0,0,0,0
1507,1092,630,99,1581,1580,87,0,551,0,0,365,99,766,541,721,866,63,131,131,173,131,131,0,0,99,0,0,0,0,0,0,0
467,0,43,43,43,43,0,0,0,0,0,0,43,0,43,0,43,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
527,3635,3602,0,3482,3511,2727,125,3376,0,0,0,2727,740,2851,2851,630,2741,615,615,1,0,0,0,0,0,0,0,0,0,0,0,0
12,4,13,10,11,10,0,0,4,0,0,0,10,3,10,0,14,1,3,3,3,3,3,0,0,10,0,0,0,0,0,0,0
726,222,1706,613,670,670,0,23,143,0,0,574,703,185,693,0,373,40,692,79,141,55,55,0,436,1034,0,0,0,0,0,0,0
426,18,0,0,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,457,0,0,457,0,0,0,0,0,0,0,0,457,0,0,457,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0
1508,3656,0,0,1934,2250,0,653,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,597,389,0,597,208,0,0,208,0,0,0,208,0,0,0,389,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,2597,2410,1831,2076,719,0,593,2076,0,0,91,91,2436,2055,1910,1929,21,0,0,91,0,0,0,1831,481,1831,0,0,0,0,0,0
1511,2626,1886,0,2626,720,0,586,209,0,0,52,36,0,707,722,1881,56,52,36,11,27,11,0,0,0,0,0,0,0,0,0,0
52,3415,6982,2607,5822,5822,0,0,3415,0,0,3215,6782,3415,5822,0,5822,0,960,0,3215,0,0,0,0,2607,0,0,0,0,0,0,0
382,204,35,25,229,35,0,0,204,0,0,0,35,0,25,0,229,10,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0
636,145,681,111,256,256,0,0,72,0,0,72,608,145,183,0,256,0,425,0,145,0,0,0,0,111,0,0,0,0,0,0,0
1512,17907,13113,0,17907,17907,8656,3084,13996,0,0,3544,11769,13133,3104,3104,5707,12315,12180,12612,1268,440,852,0,0,0,3084,0,0,0,0,0,0
880,2066,2802,1473,2782,2612,95,671,1121,0,0,467,2082,1367,1590,712,2268,670,948,323,495,288,322,0,534,1214,283,0,0,0,0,0,0
795,1477,5747,2155,3366,2335,0,150,368,0,0,0,4459,260,2155,0,3291,0,2304,0,0,0,0,0,0,2233,0,0,0,0,0,3,0
576,64,71,65,71,71,64,6,64,0,0,64,1,64,65,64,1,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0
458,4974,936,0,4606,4028,0,578,4030,0,474,0,0,2,1230,0,2808,0,0,0,2334,0,0,0,0,356,0,0,0,0,0,0,0
219,2155,2090,628,1215,1264,206,487,638,0,0,206,0,1419,2328,1115,100,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,4384,4384,4384,4384,4384,4384,0,4384,4384,4384,0,4384,4384,4384,0,4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2874,10452,7090,13750,13744,459,510,2873,405,399,1660,7030,1736,7681,60,8929,2215,701,3,600,3,3,0,0,8914,0,0,0,0,0,0,0
1514,409,482,191,870,515,7,276,359,7,7,3,365,89,398,17,141,73,425,53,0,0,0,0,77,159,0,0,0,0,0,0,0
1515,977,1107,0,95,414,0,0,565,0,0,405,196,481,319,0,499,2,829,155,155,155,155,0,2,478,0,0,0,0,0,0,0
4,56,0,0,56,0,0,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,6,6,0,0,0,0,0,0,0,0,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,3152,3376,209,6281,3334,0,3146,3119,0,0,6,3370,0,3370,42,215,42,2989,0,0,0,0,0,0,251,0,0,0,0,0,0,0
813,270,2320,1099,270,346,0,305,122,0,0,997,938,122,997,0,270,0,1304,0,122,0,0,0,995,929,0,0,0,0,0,0,0
865,663,1303,921,1156,1063,38,15,449,0,38,165,899,396,861,38,1057,191,38,0,140,0,0,0,0,707,0,0,0,0,0,0,0
321,1668,1769,101,1769,1640,0,129,158,0,0,1539,130,1668,130,0,1640,0,1510,1510,1539,1510,1510,0,0,101,0,0,0,0,0,0,0
840,140,101,67,159,127,0,0,120,0,0,25,32,25,25,25,145,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
1516,113,113,0,113,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,409,409,0,409,409,0,0,0,0,0,409,0,409,0,409,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,3472,5290,0,3848,0,0,0,0,0,0,0,1442,376,0,0,3472,0,1818,376,0,0,0,0,376,376,0,0,0,0,0,0,0
941,959,2021,890,1146,1342,0,47,875,0,0,23,936,300,932,48,1019,60,1143,255,23,23,23,0,258,1939,0,0,0,0,0,0,0
1519,2376,2346,409,2346,1502,409,30,1004,409,409,595,1004,1502,1004,0,1848,0,498,0,595,0,0,0,498,498,0,0,0,0,0,0,0
154,2136,7753,5109,7313,6120,0,234,1929,0,0,841,6613,841,7183,220,7013,1193,768,0,841,0,0,0,0,5109,0,0,0,0,0,0,0
1520,639,2027,2027,2659,2659,0,0,622,0,0,0,2350,0,2027,0,2649,0,0,0,85,0,85,0,0,2027,0,0,0,0,0,0,0
846,1275,1302,140,140,1286,113,1162,113,0,0,113,27,1259,140,113,27,0,0,0,0,0,0,0,16,1189,0,0,0,0,0,0,0
720,2766,1038,0,3391,2973,0,1619,2891,0,0,0,271,627,0,0,767,0,898,627,0,0,0,0,0,0,0,0,0,0,0,0,0
818,0,196,196,196,196,0,0,0,0,0,0,196,0,196,0,196,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0
1521,709,132,0,550,550,0,37,369,0,0,132,0,132,401,196,0,208,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0
650,217,563,0,217,160,0,63,55,0,0,209,468,152,8,8,0,97,565,97,97,97,97,0,0,97,0,0,0,0,0,0,0
171,54562,36605,0,21533,51847,0,33281,922,0,0,594,319,36480,477,29,1323,856,3193,29,458,0,0,0,5795,50158,2558,0,0,0,0,0,0
9,41,0,0,41,41,0,0,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
538,801,580,0,882,801,0,99,703,0,0,180,99,400,0,0,702,0,499,400,222,99,0,0,0,81,0,0,0,0,0,0,0
311,876,858,0,876,876,0,0,876,0,0,0,229,491,227,0,649,0,367,0,0,0,0,0,365,365,0,0,0,0,0,0,0
1522,0,2595,2595,2595,2595,0,0,0,0,0,0,2595,0,2595,0,2595,0,0,0,0,0,0,0,0,2595,0,0,0,0,0,0,0
1523,2772,2417,211,1683,1597,0,9,2497,0,0,1253,1619,1471,2118,99,1309,6,518,49,1087,49,49,0,0,179,0,0,0,0,0,0,0
1524,207,0,0,102,102,0,0,97,0,0,105,0,0,0,0,97,0,105,0,97,0,97,0,0,110,0,0,0,0,0,0,0
699,5641,4805,281,7792,5690,365,3053,4541,19,0,1110,563,2006,809,569,3576,1487,3428,1126,1734,800,0,0,102,2975,59,0,0,0,0,0,0
1525,600,547,267,487,369,0,74,209,0,0,12,156,17,216,150,495,0,0,0,242,0,0,0,0,144,0,0,0,0,0,0,0
418,1439,1463,1235,1439,1399,1232,113,1271,0,0,1342,38,1367,1305,1304,89,2,106,63,33,0,0,0,159,196,3,0,0,0,0,0,0
1526,9017,9054,47,8289,8717,41,179,566,0,0,0,578,8248,175,2,88,49,7762,6,0,0,0,0,7353,8073,0,0,0,0,0,0,0
1527,341,56,0,341,296,0,0,285,0,0,0,0,296,0,0,285,0,56,0,0,0,0,0,56,56,0,0,0,0,0,0,0
302,0,24,24,24,24,0,0,0,0,0,0,24,0,24,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
774,11101,8611,4071,9193,4535,613,5132,5493,0,0,1914,5604,3026,6060,1220,5246,639,4584,1907,141,569,544,0,1891,4386,435,0,0,0,0,1455,0
935,1933,1627,38,1936,1300,20,14,694,0,0,0,402,895,928,879,1349,15,0,0,379,50,50,0,0,101,0,0,0,0,0,0,0
161,13,222,6,6,13,0,0,0,0,0,6,222,6,222,222,0,216,216,0,0,0,0,0,0,216,0,0,0,0,0,0,0
54,2261,4807,2530,4791,4794,0,3,2261,0,0,469,2999,469,4791,0,2999,1792,16,0,469,0,0,0,3,2546,0,0,0,0,0,0,0
1528,7103,8666,92,11768,10617,63,1571,6805,0,0,235,106,8603,1760,361,6388,169,8580,4771,34,0,0,0,3746,3746,1151,0,0,0,0,0,0
119,78,39,39,117,117,0,0,78,0,0,0,39,0,39,0,117,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
1529,1415,1201,43,1274,1341,183,31,1215,0,31,1158,989,1201,336,285,1384,1172,0,0,0,0,183,0,43,0,43,0,0,0,0,0,0
598,4592,4845,418,1885,3689,411,3400,2167,0,1,506,530,2770,419,417,401,302,3091,90,369,363,307,0,41,4033,0,0,0,0,0,0,0
1530,507,56,0,507,280,0,0,248,0,0,283,227,56,0,0,56,0,283,56,56,56,56,0,0,0,0,0,0,0,0,0,0
839,268,0,0,268,268,268,0,268,0,268,0,268,268,268,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,316,429,325,453,517,122,82,156,7,7,120,226,226,341,126,320,18,10,35,15,10,10,0,0,292,2,0,0,0,0,2,0
645,946,554,126,760,670,0,342,634,0,0,65,0,761,196,126,653,86,77,61,0,0,0,0,239,148,164,0,0,0,0,0,0
1532,1038,3011,1341,1455,514,0,22,941,0,0,0,1951,1038,1530,941,1438,0,1670,97,0,0,0,0,941,422,941,0,0,0,0,0,0
1533,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,2199,2117,0,2129,2069,0,0,2139,0,0,1983,1983,2139,1983,2,2127,0,0,0,1983,0,0,0,2,0,0,0,0,0,0,0,0
327,136,94,0,136,41,0,0,136,0,0,53,0,0,0,95,0,42,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0
562,10018,10020,2,10020,2,0,0,0,0,0,0,2,0,2,0,10020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,753,667,0,763,763,0,118,753,0,0,10,0,651,0,0,651,10,667,651,16,16,0,0,0,10,0,0,0,0,0,0,0
1534,4057,6593,224,3723,3730,0,493,3150,96,0,521,3074,3477,414,268,3241,343,5799,3071,690,395,395,0,0,442,133,0,0,0,0,350,0
1535,0,33,0,0,33,0,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
1536,12262,10714,936,13067,13067,0,0,12161,0,0,0,10583,5108,906,0,13067,81,9677,0,0,0,0,0,0,906,0,0,0,0,0,0,0
127,420,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,0,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,0,166,128,9,47,0,0,0,0,0,119,9,0,128,0,9,0,38,38,0,0,0,0,157,166,0,0,0,0,0,0,0
964,1490,1066,85,987,1491,1,600,454,0,0,204,34,1021,80,46,936,40,124,124,197,124,124,0,0,549,0,0,0,0,0,0,0
511,636,1360,1170,1578,1471,0,293,427,0,0,0,1170,209,1170,19,1475,117,19,19,141,22,141,0,0,1229,19,0,0,0,0,0,0
691,955,657,45,975,631,0,114,462,0,0,501,75,580,183,656,861,0,99,24,24,24,24,0,83,2,43,0,0,0,0,0,0
403,1275,0,0,394,986,0,221,378,0,0,0,60,7,16,880,312,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,24,1284,959,1216,1285,0,233,25,32,0,32,1192,0,1182,233,949,0,233,0,0,0,0,0,92,925,0,0,0,0,0,0,0
717,5869,4893,0,4412,4893,0,4094,429,0,0,4094,4277,4893,4412,4118,1111,3983,3983,4959,135,0,0,0,0,370,3983,0,0,0,0,0,0
858,2,2,0,2,2,0,0,2,0,0,2,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
588,2164,2314,6,725,1612,0,1894,399,0,0,3,100,1897,9,0,276,0,91,0,3,0,0,0,0,1557,0,0,0,0,0,0,0
526,887,805,136,794,786,300,0,475,2,231,71,233,881,365,365,469,0,403,149,6,0,0,0,18,319,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
